sample_id	sequence_length	dataset	k	n_top_k	n_trees
24	25	negative	1	6.866666666666667	23
24	25	negative	5	20.833333333333332	23
24	25	negative	10	24.0	23
24	25	negative	20	24.0	23
24	25	negative	1	6.833333333333334	24
24	25	negative	5	20.666666666666664	24
24	25	negative	10	23.999999999999996	24
24	25	negative	20	23.999999999999996	24
24	25	negative	1	6.866666666666667	25
24	25	negative	5	20.833333333333332	25
24	25	negative	10	24.0	25
24	25	negative	20	24.0	25
24	25	negative	1	6.833333333333334	26
24	25	negative	5	20.666666666666664	26
24	25	negative	10	23.999999999999996	26
24	25	negative	20	23.999999999999996	26
24	25	negative	1	6.833333333333334	27
24	25	negative	5	20.666666666666664	27
24	25	negative	10	23.999999999999996	27
24	25	negative	20	23.999999999999996	27
24	25	negative	1	6.833333333333334	28
24	25	negative	5	20.666666666666664	28
24	25	negative	10	23.999999999999996	28
24	25	negative	20	23.999999999999996	28
24	25	negative	1	6.833333333333334	29
24	25	negative	5	20.666666666666664	29
24	25	negative	10	23.999999999999996	29
24	25	negative	20	23.999999999999996	29
24	25	negative	1	6.833333333333334	30
24	25	negative	5	21.166666666666664	30
24	25	negative	10	23.999999999999996	30
24	25	negative	20	23.999999999999996	30
24	25	negative	1	6.833333333333334	31
24	25	negative	5	20.666666666666664	31
24	25	negative	10	23.999999999999996	31
24	25	negative	20	23.999999999999996	31
24	25	negative	1	6.833333333333334	32
24	25	negative	5	20.666666666666664	32
24	25	negative	10	23.999999999999996	32
24	25	negative	20	23.999999999999996	32
25	66	EA_positive	1	25.0	1
25	66	EA_positive	5	46.5	1
25	66	EA_positive	10	58.0	1
25	66	EA_positive	20	63.0	1
25	66	EA_positive	1	29.0	2
25	66	EA_positive	5	49.5	2
25	66	EA_positive	10	58.0	2
25	66	EA_positive	20	64.0	2
25	66	EA_positive	1	26.0	3
25	66	EA_positive	5	48.5	3
25	66	EA_positive	10	58.0	3
25	66	EA_positive	20	64.0	3
25	66	EA_positive	1	26.0	4
25	66	EA_positive	5	48.5	4
25	66	EA_positive	10	58.0	4
25	66	EA_positive	20	63.0	4
25	66	EA_positive	1	28.0	5
25	66	EA_positive	5	49.5	5
25	66	EA_positive	10	56.0	5
25	66	EA_positive	20	63.0	5
25	66	EA_positive	1	28.0	6
25	66	EA_positive	5	49.5	6
25	66	EA_positive	10	56.0	6
25	66	EA_positive	20	63.0	6
25	66	EA_positive	1	28.0	7
25	66	EA_positive	5	49.5	7
25	66	EA_positive	10	57.0	7
25	66	EA_positive	20	63.0	7
25	66	EA_positive	1	28.0	8
25	66	EA_positive	5	50.5	8
25	66	EA_positive	10	57.0	8
25	66	EA_positive	20	64.0	8
25	66	EA_positive	1	29.0	9
25	66	EA_positive	5	49.5	9
25	66	EA_positive	10	57.0	9
25	66	EA_positive	20	63.0	9
25	66	EA_positive	1	29.0	10
25	66	EA_positive	5	50.5	10
25	66	EA_positive	10	57.0	10
25	66	EA_positive	20	64.0	10
25	66	EA_positive	1	28.0	11
25	66	EA_positive	5	50.5	11
25	66	EA_positive	10	57.0	11
25	66	EA_positive	20	64.0	11
25	66	EA_positive	1	28.0	12
25	66	EA_positive	5	50.5	12
25	66	EA_positive	10	59.0	12
25	66	EA_positive	20	64.0	12
25	66	EA_positive	1	27.0	13
25	66	EA_positive	5	50.0	13
25	66	EA_positive	10	59.0	13
25	66	EA_positive	20	64.0	13
25	66	EA_positive	1	28.0	14
25	66	EA_positive	5	50.5	14
25	66	EA_positive	10	59.0	14
25	66	EA_positive	20	64.0	14
25	66	EA_positive	1	28.0	15
25	66	EA_positive	5	50.5	15
25	66	EA_positive	10	59.0	15
25	66	EA_positive	20	64.0	15
25	66	EA_positive	1	28.0	16
25	66	EA_positive	5	50.5	16
25	66	EA_positive	10	59.0	16
25	66	EA_positive	20	64.0	16
25	66	EA_positive	1	28.0	17
25	66	EA_positive	5	50.5	17
25	66	EA_positive	10	58.0	17
25	66	EA_positive	20	64.0	17
25	66	EA_positive	1	28.0	18
25	66	EA_positive	5	50.5	18
25	66	EA_positive	10	58.0	18
25	66	EA_positive	20	64.0	18
25	66	EA_positive	1	28.0	19
25	66	EA_positive	5	50.5	19
25	66	EA_positive	10	58.0	19
25	66	EA_positive	20	64.0	19
25	66	EA_positive	1	28.0	20
25	66	EA_positive	5	50.5	20
25	66	EA_positive	10	59.0	20
25	66	EA_positive	20	64.0	20
25	66	EA_positive	1	28.0	21
25	66	EA_positive	5	50.5	21
25	66	EA_positive	10	58.0	21
25	66	EA_positive	20	64.0	21
25	66	EA_positive	1	27.0	22
25	66	EA_positive	5	50.5	22
25	66	EA_positive	10	58.0	22
25	66	EA_positive	20	64.0	22
25	66	EA_positive	1	28.0	23
25	66	EA_positive	5	50.5	23
25	66	EA_positive	10	58.0	23
25	66	EA_positive	20	64.0	23
25	66	EA_positive	1	27.0	24
25	66	EA_positive	5	50.5	24
25	66	EA_positive	10	58.0	24
25	66	EA_positive	20	64.0	24
25	66	EA_positive	1	27.0	25
25	66	EA_positive	5	50.5	25
25	66	EA_positive	10	58.0	25
25	66	EA_positive	20	64.0	25
25	66	EA_positive	1	27.0	26
25	66	EA_positive	5	50.5	26
25	66	EA_positive	10	58.0	26
25	66	EA_positive	20	64.0	26
25	66	EA_positive	1	27.0	27
25	66	EA_positive	5	50.5	27
25	66	EA_positive	10	58.0	27
25	66	EA_positive	20	64.0	27
25	66	EA_positive	1	27.0	28
25	66	EA_positive	5	50.5	28
25	66	EA_positive	10	58.0	28
25	66	EA_positive	20	64.0	28
25	66	EA_positive	1	27.0	29
25	66	EA_positive	5	50.5	29
25	66	EA_positive	10	58.0	29
25	66	EA_positive	20	64.0	29
25	66	EA_positive	1	27.0	30
25	66	EA_positive	5	50.5	30
25	66	EA_positive	10	58.0	30
25	66	EA_positive	20	64.0	30
25	66	EA_positive	1	27.0	31
25	66	EA_positive	5	50.5	31
25	66	EA_positive	10	58.0	31
25	66	EA_positive	20	64.0	31
25	66	EA_positive	1	27.0	32
25	66	EA_positive	5	50.5	32
25	66	EA_positive	10	58.0	32
25	66	EA_positive	20	64.0	32
26	62	EA_positive	1	30.0	1
26	62	EA_positive	5	50.5	1
26	62	EA_positive	10	55.0	1
26	62	EA_positive	20	59.0	1
26	62	EA_positive	1	29.5	2
26	62	EA_positive	5	51.5	2
26	62	EA_positive	10	55.0	2
26	62	EA_positive	20	60.0	2
26	62	EA_positive	1	29.5	3
26	62	EA_positive	5	48.5	3
26	62	EA_positive	10	53.0	3
26	62	EA_positive	20	59.0	3
26	62	EA_positive	1	31.5	4
26	62	EA_positive	5	48.5	4
26	62	EA_positive	10	54.0	4
26	62	EA_positive	20	59.0	4
26	62	EA_positive	1	31.5	5
26	62	EA_positive	5	49.5	5
26	62	EA_positive	10	55.0	5
26	62	EA_positive	20	59.0	5
26	62	EA_positive	1	32.5	6
26	62	EA_positive	5	50.5	6
26	62	EA_positive	10	55.0	6
26	62	EA_positive	20	59.0	6
26	62	EA_positive	1	32.5	7
26	62	EA_positive	5	49.5	7
26	62	EA_positive	10	55.0	7
26	62	EA_positive	20	58.0	7
26	62	EA_positive	1	33.5	8
26	62	EA_positive	5	49.5	8
26	62	EA_positive	10	55.0	8
26	62	EA_positive	20	58.0	8
26	62	EA_positive	1	33.5	9
26	62	EA_positive	5	50.5	9
26	62	EA_positive	10	55.0	9
26	62	EA_positive	20	59.0	9
26	62	EA_positive	1	32.5	10
26	62	EA_positive	5	50.5	10
26	62	EA_positive	10	55.0	10
26	62	EA_positive	20	59.0	10
26	62	EA_positive	1	33.5	11
26	62	EA_positive	5	50.5	11
26	62	EA_positive	10	55.0	11
26	62	EA_positive	20	59.0	11
26	62	EA_positive	1	31.5	12
26	62	EA_positive	5	50.5	12
26	62	EA_positive	10	54.0	12
26	62	EA_positive	20	59.0	12
26	62	EA_positive	1	32.5	13
26	62	EA_positive	5	50.5	13
26	62	EA_positive	10	54.0	13
26	62	EA_positive	20	59.0	13
26	62	EA_positive	1	33.5	14
26	62	EA_positive	5	50.5	14
26	62	EA_positive	10	54.0	14
26	62	EA_positive	20	59.0	14
26	62	EA_positive	1	32.5	15
26	62	EA_positive	5	50.5	15
26	62	EA_positive	10	54.0	15
26	62	EA_positive	20	59.0	15
26	62	EA_positive	1	31.5	16
26	62	EA_positive	5	50.5	16
26	62	EA_positive	10	55.0	16
26	62	EA_positive	20	59.0	16
26	62	EA_positive	1	31.5	17
26	62	EA_positive	5	50.5	17
26	62	EA_positive	10	54.0	17
26	62	EA_positive	20	59.0	17
26	62	EA_positive	1	32.5	18
26	62	EA_positive	5	50.5	18
26	62	EA_positive	10	54.0	18
26	62	EA_positive	20	59.0	18
26	62	EA_positive	1	32.5	19
26	62	EA_positive	5	50.5	19
26	62	EA_positive	10	54.0	19
26	62	EA_positive	20	59.0	19
26	62	EA_positive	1	31.5	20
26	62	EA_positive	5	50.5	20
26	62	EA_positive	10	54.0	20
26	62	EA_positive	20	59.0	20
26	62	EA_positive	1	32.5	21
26	62	EA_positive	5	50.5	21
26	62	EA_positive	10	54.0	21
26	62	EA_positive	20	59.0	21
26	62	EA_positive	1	33.5	22
26	62	EA_positive	5	50.5	22
26	62	EA_positive	10	54.0	22
26	62	EA_positive	20	59.0	22
26	62	EA_positive	1	33.5	23
26	62	EA_positive	5	50.5	23
26	62	EA_positive	10	54.0	23
26	62	EA_positive	20	59.0	23
26	62	EA_positive	1	33.5	24
26	62	EA_positive	5	50.5	24
26	62	EA_positive	10	54.0	24
26	62	EA_positive	20	60.0	24
26	62	EA_positive	1	33.5	25
26	62	EA_positive	5	50.5	25
26	62	EA_positive	10	54.0	25
26	62	EA_positive	20	60.0	25
26	62	EA_positive	1	33.5	26
26	62	EA_positive	5	50.5	26
26	62	EA_positive	10	54.0	26
26	62	EA_positive	20	60.0	26
26	62	EA_positive	1	33.5	27
26	62	EA_positive	5	50.5	27
26	62	EA_positive	10	54.0	27
26	62	EA_positive	20	60.0	27
26	62	EA_positive	1	33.5	28
26	62	EA_positive	5	50.5	28
26	62	EA_positive	10	54.0	28
26	62	EA_positive	20	60.0	28
26	62	EA_positive	1	33.5	29
26	62	EA_positive	5	50.5	29
26	62	EA_positive	10	55.0	29
26	62	EA_positive	20	60.0	29
26	62	EA_positive	1	32.5	30
26	62	EA_positive	5	50.5	30
26	62	EA_positive	10	54.0	30
26	62	EA_positive	20	60.0	30
26	62	EA_positive	1	32.5	31
26	62	EA_positive	5	50.5	31
26	62	EA_positive	10	54.0	31
26	62	EA_positive	20	60.0	31
26	62	EA_positive	1	33.5	32
26	62	EA_positive	5	50.5	32
26	62	EA_positive	10	54.0	32
26	62	EA_positive	20	60.0	32
27	41	positive	1	16.5	1
27	41	positive	5	24.0	1
27	41	positive	10	32.0	1
27	41	positive	20	38.0	1
27	41	positive	1	17.5	2
27	41	positive	5	24.0	2
27	41	positive	10	31.0	2
27	41	positive	20	37.0	2
27	41	positive	1	17.5	3
27	41	positive	5	24.0	3
27	41	positive	10	32.0	3
27	41	positive	20	37.0	3
27	41	positive	1	17.5	4
27	41	positive	5	23.0	4
27	41	positive	10	32.0	4
27	41	positive	20	37.0	4
27	41	positive	1	18.5	5
27	41	positive	5	25.0	5
27	41	positive	10	32.0	5
27	41	positive	20	37.0	5
27	41	positive	1	19.5	6
27	41	positive	5	25.0	6
27	41	positive	10	31.0	6
27	41	positive	20	37.0	6
27	41	positive	1	19.5	7
27	41	positive	5	24.0	7
27	41	positive	10	31.0	7
27	41	positive	20	37.0	7
27	41	positive	1	18.5	8
27	41	positive	5	24.0	8
27	41	positive	10	31.0	8
27	41	positive	20	37.0	8
27	41	positive	1	19.5	9
27	41	positive	5	24.0	9
27	41	positive	10	32.0	9
27	41	positive	20	37.0	9
27	41	positive	1	18.5	10
27	41	positive	5	25.0	10
27	41	positive	10	31.0	10
27	41	positive	20	36.0	10
27	41	positive	1	18.5	11
27	41	positive	5	25.0	11
27	41	positive	10	32.0	11
27	41	positive	20	36.0	11
27	41	positive	1	18.5	12
27	41	positive	5	25.0	12
27	41	positive	10	32.0	12
27	41	positive	20	36.0	12
27	41	positive	1	18.5	13
27	41	positive	5	25.0	13
27	41	positive	10	32.0	13
27	41	positive	20	37.0	13
27	41	positive	1	18.5	14
27	41	positive	5	25.0	14
27	41	positive	10	31.0	14
27	41	positive	20	37.0	14
27	41	positive	1	18.5	15
27	41	positive	5	25.0	15
27	41	positive	10	31.0	15
27	41	positive	20	37.0	15
27	41	positive	1	18.5	16
27	41	positive	5	25.0	16
27	41	positive	10	31.0	16
27	41	positive	20	37.0	16
27	41	positive	1	18.5	17
27	41	positive	5	25.0	17
27	41	positive	10	31.0	17
27	41	positive	20	37.0	17
27	41	positive	1	18.5	18
27	41	positive	5	25.0	18
27	41	positive	10	31.0	18
27	41	positive	20	37.0	18
27	41	positive	1	18.5	19
27	41	positive	5	25.0	19
27	41	positive	10	31.0	19
27	41	positive	20	37.0	19
27	41	positive	1	18.5	20
27	41	positive	5	25.0	20
27	41	positive	10	31.0	20
27	41	positive	20	37.0	20
27	41	positive	1	18.5	21
27	41	positive	5	25.0	21
27	41	positive	10	31.0	21
27	41	positive	20	37.0	21
27	41	positive	1	19.5	22
27	41	positive	5	25.0	22
27	41	positive	10	31.0	22
27	41	positive	20	37.0	22
27	41	positive	1	19.5	23
27	41	positive	5	25.0	23
27	41	positive	10	31.0	23
27	41	positive	20	37.0	23
27	41	positive	1	19.5	24
27	41	positive	5	25.0	24
27	41	positive	10	31.0	24
27	41	positive	20	37.0	24
27	41	positive	1	19.5	25
27	41	positive	5	25.0	25
27	41	positive	10	31.0	25
27	41	positive	20	37.0	25
27	41	positive	1	19.5	26
27	41	positive	5	25.0	26
27	41	positive	10	31.0	26
27	41	positive	20	37.0	26
27	41	positive	1	19.5	27
27	41	positive	5	25.0	27
27	41	positive	10	32.0	27
27	41	positive	20	37.0	27
27	41	positive	1	19.5	28
27	41	positive	5	25.0	28
27	41	positive	10	32.0	28
27	41	positive	20	37.0	28
27	41	positive	1	19.5	29
27	41	positive	5	25.0	29
27	41	positive	10	32.0	29
27	41	positive	20	37.0	29
27	41	positive	1	19.5	30
27	41	positive	5	25.0	30
27	41	positive	10	32.0	30
27	41	positive	20	37.0	30
27	41	positive	1	19.5	31
27	41	positive	5	25.0	31
27	41	positive	10	32.0	31
27	41	positive	20	37.0	31
27	41	positive	1	19.5	32
27	41	positive	5	25.0	32
27	41	positive	10	32.0	32
27	41	positive	20	37.0	32
28	41	positive	1	16.5	1
28	41	positive	5	27.0	1
28	41	positive	10	32.0	1
28	41	positive	20	36.0	1
28	41	positive	1	17.5	2
28	41	positive	5	26.0	2
28	41	positive	10	30.0	2
28	41	positive	20	36.0	2
28	41	positive	1	17.5	3
28	41	positive	5	24.0	3
28	41	positive	10	32.0	3
28	41	positive	20	36.0	3
28	41	positive	1	18.5	4
28	41	positive	5	24.0	4
28	41	positive	10	32.0	4
28	41	positive	20	36.0	4
28	41	positive	1	19.5	5
28	41	positive	5	24.0	5
28	41	positive	10	32.0	5
28	41	positive	20	36.0	5
28	41	positive	1	19.5	6
28	41	positive	5	24.0	6
28	41	positive	10	32.0	6
28	41	positive	20	36.0	6
28	41	positive	1	19.5	7
28	41	positive	5	25.0	7
28	41	positive	10	32.0	7
28	41	positive	20	36.0	7
28	41	positive	1	19.5	8
28	41	positive	5	25.0	8
28	41	positive	10	32.0	8
28	41	positive	20	36.0	8
28	41	positive	1	18.5	9
28	41	positive	5	25.0	9
28	41	positive	10	32.0	9
28	41	positive	20	37.0	9
28	41	positive	1	17.5	10
28	41	positive	5	25.0	10
28	41	positive	10	32.0	10
28	41	positive	20	37.0	10
28	41	positive	1	18.5	11
28	41	positive	5	24.0	11
28	41	positive	10	32.0	11
28	41	positive	20	36.0	11
28	41	positive	1	18.5	12
28	41	positive	5	25.0	12
28	41	positive	10	32.0	12
28	41	positive	20	36.0	12
28	41	positive	1	18.5	13
28	41	positive	5	25.0	13
28	41	positive	10	32.0	13
28	41	positive	20	36.0	13
28	41	positive	1	18.5	14
28	41	positive	5	25.0	14
28	41	positive	10	32.0	14
28	41	positive	20	36.0	14
28	41	positive	1	18.5	15
28	41	positive	5	25.0	15
28	41	positive	10	32.0	15
28	41	positive	20	36.0	15
28	41	positive	1	18.5	16
28	41	positive	5	25.0	16
28	41	positive	10	32.0	16
28	41	positive	20	36.0	16
28	41	positive	1	18.5	17
28	41	positive	5	25.0	17
28	41	positive	10	32.0	17
28	41	positive	20	36.0	17
28	41	positive	1	18.5	18
28	41	positive	5	25.0	18
28	41	positive	10	32.0	18
28	41	positive	20	36.0	18
28	41	positive	1	18.5	19
28	41	positive	5	25.0	19
28	41	positive	10	32.0	19
28	41	positive	20	36.0	19
28	41	positive	1	18.5	20
28	41	positive	5	25.0	20
28	41	positive	10	32.0	20
28	41	positive	20	36.0	20
28	41	positive	1	18.5	21
28	41	positive	5	25.0	21
28	41	positive	10	32.0	21
28	41	positive	20	36.0	21
28	41	positive	1	18.5	22
28	41	positive	5	25.0	22
28	41	positive	10	32.0	22
28	41	positive	20	36.0	22
28	41	positive	1	18.5	23
28	41	positive	5	25.0	23
28	41	positive	10	32.0	23
28	41	positive	20	36.0	23
28	41	positive	1	18.5	24
28	41	positive	5	25.0	24
28	41	positive	10	32.0	24
28	41	positive	20	36.0	24
28	41	positive	1	19.5	25
28	41	positive	5	25.0	25
28	41	positive	10	32.0	25
28	41	positive	20	36.0	25
28	41	positive	1	19.5	26
28	41	positive	5	25.0	26
28	41	positive	10	32.0	26
28	41	positive	20	36.0	26
28	41	positive	1	19.5	27
28	41	positive	5	25.0	27
28	41	positive	10	32.0	27
28	41	positive	20	36.0	27
28	41	positive	1	19.5	28
28	41	positive	5	26.0	28
28	41	positive	10	32.0	28
28	41	positive	20	36.0	28
28	41	positive	1	18.5	29
28	41	positive	5	27.0	29
28	41	positive	10	32.0	29
28	41	positive	20	36.0	29
28	41	positive	1	18.5	30
28	41	positive	5	27.0	30
28	41	positive	10	32.0	30
28	41	positive	20	36.0	30
28	41	positive	1	18.5	31
28	41	positive	5	26.0	31
28	41	positive	10	32.0	31
28	41	positive	20	36.0	31
28	41	positive	1	19.5	32
28	41	positive	5	26.0	32
28	41	positive	10	32.0	32
28	41	positive	20	36.0	32
29	71	EA_positive	1	31.5	1
29	71	EA_positive	5	59.0	1
29	71	EA_positive	10	65.0	1
29	71	EA_positive	20	68.0	1
29	71	EA_positive	1	34.5	2
29	71	EA_positive	5	61.0	2
29	71	EA_positive	10	65.0	2
29	71	EA_positive	20	68.0	2
29	71	EA_positive	1	34.5	3
29	71	EA_positive	5	63.0	3
29	71	EA_positive	10	65.0	3
29	71	EA_positive	20	68.0	3
29	71	EA_positive	1	32.5	4
29	71	EA_positive	5	62.0	4
29	71	EA_positive	10	65.0	4
29	71	EA_positive	20	68.0	4
29	71	EA_positive	1	34.5	5
29	71	EA_positive	5	62.0	5
29	71	EA_positive	10	65.0	5
29	71	EA_positive	20	68.0	5
29	71	EA_positive	1	34.5	6
29	71	EA_positive	5	62.0	6
29	71	EA_positive	10	65.0	6
29	71	EA_positive	20	68.0	6
29	71	EA_positive	1	34.5	7
29	71	EA_positive	5	63.0	7
29	71	EA_positive	10	66.0	7
29	71	EA_positive	20	69.0	7
29	71	EA_positive	1	33.5	8
29	71	EA_positive	5	62.0	8
29	71	EA_positive	10	66.0	8
29	71	EA_positive	20	69.0	8
29	71	EA_positive	1	33.5	9
29	71	EA_positive	5	61.0	9
29	71	EA_positive	10	66.0	9
29	71	EA_positive	20	69.0	9
29	71	EA_positive	1	31.5	10
29	71	EA_positive	5	62.0	10
29	71	EA_positive	10	66.0	10
29	71	EA_positive	20	69.0	10
29	71	EA_positive	1	32.5	11
29	71	EA_positive	5	62.0	11
29	71	EA_positive	10	66.0	11
29	71	EA_positive	20	69.0	11
29	71	EA_positive	1	31.5	12
29	71	EA_positive	5	62.0	12
29	71	EA_positive	10	66.0	12
29	71	EA_positive	20	70.0	12
29	71	EA_positive	1	33.5	13
29	71	EA_positive	5	61.0	13
29	71	EA_positive	10	66.0	13
29	71	EA_positive	20	70.0	13
29	71	EA_positive	1	33.5	14
29	71	EA_positive	5	60.0	14
29	71	EA_positive	10	66.0	14
29	71	EA_positive	20	70.0	14
29	71	EA_positive	1	35.5	15
29	71	EA_positive	5	60.0	15
29	71	EA_positive	10	66.0	15
29	71	EA_positive	20	70.0	15
29	71	EA_positive	1	35.5	16
29	71	EA_positive	5	60.0	16
29	71	EA_positive	10	66.0	16
29	71	EA_positive	20	70.0	16
29	71	EA_positive	1	36.5	17
29	71	EA_positive	5	60.0	17
29	71	EA_positive	10	66.0	17
29	71	EA_positive	20	69.0	17
29	71	EA_positive	1	36.5	18
29	71	EA_positive	5	60.0	18
29	71	EA_positive	10	66.0	18
29	71	EA_positive	20	69.0	18
29	71	EA_positive	1	35.5	19
29	71	EA_positive	5	60.0	19
29	71	EA_positive	10	66.0	19
29	71	EA_positive	20	70.0	19
29	71	EA_positive	1	35.5	20
29	71	EA_positive	5	60.0	20
29	71	EA_positive	10	66.0	20
29	71	EA_positive	20	70.0	20
29	71	EA_positive	1	36.5	21
29	71	EA_positive	5	60.0	21
29	71	EA_positive	10	66.0	21
29	71	EA_positive	20	70.0	21
29	71	EA_positive	1	36.5	22
29	71	EA_positive	5	60.0	22
29	71	EA_positive	10	66.0	22
29	71	EA_positive	20	70.0	22
29	71	EA_positive	1	36.5	23
29	71	EA_positive	5	59.0	23
29	71	EA_positive	10	66.0	23
29	71	EA_positive	20	70.0	23
29	71	EA_positive	1	36.5	24
29	71	EA_positive	5	60.0	24
29	71	EA_positive	10	66.0	24
29	71	EA_positive	20	70.0	24
29	71	EA_positive	1	36.5	25
29	71	EA_positive	5	59.0	25
29	71	EA_positive	10	66.0	25
29	71	EA_positive	20	70.0	25
29	71	EA_positive	1	36.5	26
29	71	EA_positive	5	61.0	26
29	71	EA_positive	10	66.0	26
29	71	EA_positive	20	70.0	26
29	71	EA_positive	1	36.5	27
29	71	EA_positive	5	60.0	27
29	71	EA_positive	10	66.0	27
29	71	EA_positive	20	70.0	27
29	71	EA_positive	1	36.5	28
29	71	EA_positive	5	60.0	28
29	71	EA_positive	10	66.0	28
29	71	EA_positive	20	70.0	28
29	71	EA_positive	1	36.5	29
29	71	EA_positive	5	60.0	29
29	71	EA_positive	10	66.0	29
29	71	EA_positive	20	70.0	29
29	71	EA_positive	1	36.5	30
29	71	EA_positive	5	60.0	30
29	71	EA_positive	10	66.0	30
29	71	EA_positive	20	70.0	30
29	71	EA_positive	1	36.5	31
29	71	EA_positive	5	60.0	31
29	71	EA_positive	10	66.0	31
29	71	EA_positive	20	70.0	31
29	71	EA_positive	1	36.5	32
29	71	EA_positive	5	60.0	32
29	71	EA_positive	10	66.0	32
29	71	EA_positive	20	70.0	32
30	54	EA_positive	1	25.5	1
30	54	EA_positive	5	41.0	1
30	54	EA_positive	10	49.0	1
30	54	EA_positive	20	53.0	1
30	54	EA_positive	1	24.5	2
30	54	EA_positive	5	42.0	2
30	54	EA_positive	10	47.0	2
30	54	EA_positive	20	53.0	2
30	54	EA_positive	1	25.5	3
30	54	EA_positive	5	43.0	3
30	54	EA_positive	10	48.0	3
30	54	EA_positive	20	54.0	3
30	54	EA_positive	1	27.5	4
30	54	EA_positive	5	42.0	4
30	54	EA_positive	10	48.0	4
30	54	EA_positive	20	53.0	4
30	54	EA_positive	1	27.5	5
30	54	EA_positive	5	44.0	5
30	54	EA_positive	10	47.0	5
30	54	EA_positive	20	52.0	5
30	54	EA_positive	1	27.5	6
30	54	EA_positive	5	43.0	6
30	54	EA_positive	10	48.0	6
30	54	EA_positive	20	51.0	6
30	54	EA_positive	1	27.5	7
30	54	EA_positive	5	43.0	7
30	54	EA_positive	10	48.0	7
30	54	EA_positive	20	51.0	7
30	54	EA_positive	1	27.5	8
30	54	EA_positive	5	44.0	8
30	54	EA_positive	10	47.0	8
30	54	EA_positive	20	52.0	8
30	54	EA_positive	1	27.5	9
30	54	EA_positive	5	43.0	9
30	54	EA_positive	10	48.0	9
30	54	EA_positive	20	53.0	9
30	54	EA_positive	1	27.5	10
30	54	EA_positive	5	43.0	10
30	54	EA_positive	10	48.0	10
30	54	EA_positive	20	53.0	10
30	54	EA_positive	1	26.5	11
30	54	EA_positive	5	43.0	11
30	54	EA_positive	10	48.0	11
30	54	EA_positive	20	53.0	11
30	54	EA_positive	1	26.5	12
30	54	EA_positive	5	43.0	12
30	54	EA_positive	10	48.0	12
30	54	EA_positive	20	53.0	12
30	54	EA_positive	1	26.5	13
30	54	EA_positive	5	43.0	13
30	54	EA_positive	10	48.0	13
30	54	EA_positive	20	53.0	13
30	54	EA_positive	1	27.5	14
30	54	EA_positive	5	43.0	14
30	54	EA_positive	10	48.0	14
30	54	EA_positive	20	53.0	14
30	54	EA_positive	1	28.5	15
30	54	EA_positive	5	43.0	15
30	54	EA_positive	10	48.0	15
30	54	EA_positive	20	53.0	15
30	54	EA_positive	1	27.5	16
30	54	EA_positive	5	43.0	16
30	54	EA_positive	10	48.0	16
30	54	EA_positive	20	53.0	16
30	54	EA_positive	1	26.5	17
30	54	EA_positive	5	43.0	17
30	54	EA_positive	10	48.0	17
30	54	EA_positive	20	53.0	17
30	54	EA_positive	1	26.5	18
30	54	EA_positive	5	43.0	18
30	54	EA_positive	10	48.0	18
30	54	EA_positive	20	53.0	18
30	54	EA_positive	1	26.5	19
30	54	EA_positive	5	41.0	19
30	54	EA_positive	10	48.0	19
30	54	EA_positive	20	53.0	19
30	54	EA_positive	1	26.5	20
30	54	EA_positive	5	41.0	20
30	54	EA_positive	10	48.0	20
30	54	EA_positive	20	53.0	20
30	54	EA_positive	1	27.5	21
30	54	EA_positive	5	42.0	21
30	54	EA_positive	10	48.0	21
30	54	EA_positive	20	53.0	21
30	54	EA_positive	1	27.5	22
30	54	EA_positive	5	41.0	22
30	54	EA_positive	10	48.0	22
30	54	EA_positive	20	53.0	22
30	54	EA_positive	1	27.5	23
30	54	EA_positive	5	42.0	23
30	54	EA_positive	10	48.0	23
30	54	EA_positive	20	53.0	23
30	54	EA_positive	1	27.5	24
30	54	EA_positive	5	42.0	24
30	54	EA_positive	10	48.0	24
30	54	EA_positive	20	53.0	24
30	54	EA_positive	1	27.5	25
30	54	EA_positive	5	41.0	25
30	54	EA_positive	10	48.0	25
30	54	EA_positive	20	53.0	25
30	54	EA_positive	1	27.5	26
30	54	EA_positive	5	42.0	26
30	54	EA_positive	10	48.0	26
30	54	EA_positive	20	53.0	26
30	54	EA_positive	1	27.5	27
30	54	EA_positive	5	41.0	27
30	54	EA_positive	10	48.0	27
30	54	EA_positive	20	53.0	27
30	54	EA_positive	1	27.5	28
30	54	EA_positive	5	42.0	28
30	54	EA_positive	10	48.0	28
30	54	EA_positive	20	53.0	28
30	54	EA_positive	1	27.5	29
30	54	EA_positive	5	41.0	29
30	54	EA_positive	10	48.0	29
30	54	EA_positive	20	53.0	29
30	54	EA_positive	1	27.5	30
30	54	EA_positive	5	43.0	30
30	54	EA_positive	10	48.0	30
30	54	EA_positive	20	53.0	30
30	54	EA_positive	1	27.5	31
30	54	EA_positive	5	43.0	31
30	54	EA_positive	10	48.0	31
30	54	EA_positive	20	53.0	31
30	54	EA_positive	1	27.5	32
30	54	EA_positive	5	42.0	32
30	54	EA_positive	10	48.0	32
30	54	EA_positive	20	53.0	32
31	47	EA_negative	1	22.5	1
31	47	EA_negative	5	37.5	1
31	47	EA_negative	10	42.0	1
31	47	EA_negative	20	45.0	1
31	47	EA_negative	1	22.0	2
31	47	EA_negative	5	39.5	2
31	47	EA_negative	10	44.0	2
31	47	EA_negative	20	46.0	2
31	47	EA_negative	1	24.0	3
