sample_id	sequence_length	dataset	k	n_top_k	n_trees
44	47	EA_negative	10	34.0	19
44	47	EA_negative	20	39.0	19
44	47	EA_negative	1	19.0	20
44	47	EA_negative	5	30.0	20
44	47	EA_negative	10	34.0	20
44	47	EA_negative	20	39.0	20
44	47	EA_negative	1	19.0	21
44	47	EA_negative	5	30.0	21
44	47	EA_negative	10	34.0	21
44	47	EA_negative	20	39.0	21
44	47	EA_negative	1	19.0	22
44	47	EA_negative	5	30.0	22
44	47	EA_negative	10	34.0	22
44	47	EA_negative	20	39.0	22
44	47	EA_negative	1	19.0	23
44	47	EA_negative	5	30.0	23
44	47	EA_negative	10	34.0	23
44	47	EA_negative	20	39.0	23
44	47	EA_negative	1	19.0	24
44	47	EA_negative	5	30.0	24
44	47	EA_negative	10	34.0	24
44	47	EA_negative	20	39.0	24
44	47	EA_negative	1	19.0	25
44	47	EA_negative	5	30.0	25
44	47	EA_negative	10	34.0	25
44	47	EA_negative	20	39.0	25
44	47	EA_negative	1	19.0	26
44	47	EA_negative	5	30.0	26
44	47	EA_negative	10	34.0	26
44	47	EA_negative	20	39.0	26
44	47	EA_negative	1	19.0	27
44	47	EA_negative	5	30.0	27
44	47	EA_negative	10	34.0	27
44	47	EA_negative	20	39.0	27
44	47	EA_negative	1	19.0	28
44	47	EA_negative	5	30.0	28
44	47	EA_negative	10	34.0	28
44	47	EA_negative	20	39.0	28
44	47	EA_negative	1	19.0	29
44	47	EA_negative	5	30.0	29
44	47	EA_negative	10	34.0	29
44	47	EA_negative	20	39.0	29
44	47	EA_negative	1	19.0	30
44	47	EA_negative	5	30.0	30
44	47	EA_negative	10	34.0	30
44	47	EA_negative	20	39.0	30
44	47	EA_negative	1	19.0	31
44	47	EA_negative	5	30.0	31
44	47	EA_negative	10	34.0	31
44	47	EA_negative	20	39.0	31
44	47	EA_negative	1	19.0	32
44	47	EA_negative	5	30.0	32
44	47	EA_negative	10	34.0	32
44	47	EA_negative	20	39.0	32
45	66	EA_positive	1	33.0	1
45	66	EA_positive	5	47.0	1
45	66	EA_positive	10	55.0	1
45	66	EA_positive	20	58.0	1
45	66	EA_positive	1	32.0	2
45	66	EA_positive	5	48.0	2
45	66	EA_positive	10	57.0	2
45	66	EA_positive	20	59.0	2
45	66	EA_positive	1	33.0	3
45	66	EA_positive	5	48.0	3
45	66	EA_positive	10	57.0	3
45	66	EA_positive	20	59.0	3
45	66	EA_positive	1	33.0	4
45	66	EA_positive	5	49.0	4
45	66	EA_positive	10	57.0	4
45	66	EA_positive	20	58.0	4
45	66	EA_positive	1	34.0	5
45	66	EA_positive	5	48.0	5
45	66	EA_positive	10	57.0	5
45	66	EA_positive	20	58.0	5
45	66	EA_positive	1	34.0	6
45	66	EA_positive	5	49.0	6
45	66	EA_positive	10	56.0	6
45	66	EA_positive	20	58.0	6
45	66	EA_positive	1	34.0	7
45	66	EA_positive	5	48.0	7
45	66	EA_positive	10	56.0	7
45	66	EA_positive	20	58.0	7
45	66	EA_positive	1	34.0	8
45	66	EA_positive	5	48.0	8
45	66	EA_positive	10	56.0	8
45	66	EA_positive	20	58.0	8
45	66	EA_positive	1	34.0	9
45	66	EA_positive	5	48.0	9
45	66	EA_positive	10	56.0	9
45	66	EA_positive	20	58.0	9
45	66	EA_positive	1	34.0	10
45	66	EA_positive	5	48.0	10
45	66	EA_positive	10	56.0	10
45	66	EA_positive	20	58.0	10
45	66	EA_positive	1	34.0	11
45	66	EA_positive	5	47.0	11
45	66	EA_positive	10	56.0	11
45	66	EA_positive	20	58.0	11
45	66	EA_positive	1	34.0	12
45	66	EA_positive	5	47.0	12
45	66	EA_positive	10	56.0	12
45	66	EA_positive	20	58.0	12
45	66	EA_positive	1	34.0	13
45	66	EA_positive	5	47.0	13
45	66	EA_positive	10	56.0	13
45	66	EA_positive	20	58.0	13
45	66	EA_positive	1	34.0	14
45	66	EA_positive	5	47.0	14
45	66	EA_positive	10	56.0	14
45	66	EA_positive	20	58.0	14
45	66	EA_positive	1	34.0	15
45	66	EA_positive	5	47.0	15
45	66	EA_positive	10	56.0	15
45	66	EA_positive	20	58.0	15
45	66	EA_positive	1	34.0	16
45	66	EA_positive	5	47.0	16
45	66	EA_positive	10	56.0	16
45	66	EA_positive	20	58.0	16
45	66	EA_positive	1	34.0	17
45	66	EA_positive	5	47.0	17
45	66	EA_positive	10	57.0	17
45	66	EA_positive	20	58.0	17
45	66	EA_positive	1	34.0	18
45	66	EA_positive	5	48.0	18
45	66	EA_positive	10	56.0	18
45	66	EA_positive	20	58.0	18
45	66	EA_positive	1	34.0	19
45	66	EA_positive	5	48.0	19
45	66	EA_positive	10	56.0	19
45	66	EA_positive	20	58.0	19
45	66	EA_positive	1	34.0	20
45	66	EA_positive	5	48.0	20
45	66	EA_positive	10	57.0	20
45	66	EA_positive	20	59.0	20
45	66	EA_positive	1	34.0	21
45	66	EA_positive	5	48.0	21
45	66	EA_positive	10	57.0	21
45	66	EA_positive	20	59.0	21
45	66	EA_positive	1	34.0	22
45	66	EA_positive	5	48.0	22
45	66	EA_positive	10	57.0	22
45	66	EA_positive	20	59.0	22
45	66	EA_positive	1	34.0	23
45	66	EA_positive	5	48.0	23
45	66	EA_positive	10	57.0	23
45	66	EA_positive	20	59.0	23
45	66	EA_positive	1	34.0	24
45	66	EA_positive	5	48.0	24
45	66	EA_positive	10	57.0	24
45	66	EA_positive	20	59.0	24
45	66	EA_positive	1	34.0	25
45	66	EA_positive	5	48.0	25
45	66	EA_positive	10	57.0	25
45	66	EA_positive	20	59.0	25
45	66	EA_positive	1	34.0	26
45	66	EA_positive	5	48.0	26
45	66	EA_positive	10	57.0	26
45	66	EA_positive	20	58.0	26
45	66	EA_positive	1	34.0	27
45	66	EA_positive	5	48.0	27
45	66	EA_positive	10	57.0	27
45	66	EA_positive	20	58.0	27
45	66	EA_positive	1	34.0	28
45	66	EA_positive	5	48.0	28
45	66	EA_positive	10	57.0	28
45	66	EA_positive	20	58.0	28
45	66	EA_positive	1	34.0	29
45	66	EA_positive	5	48.0	29
45	66	EA_positive	10	57.0	29
45	66	EA_positive	20	58.0	29
45	66	EA_positive	1	34.0	30
45	66	EA_positive	5	48.0	30
45	66	EA_positive	10	57.0	30
45	66	EA_positive	20	58.0	30
45	66	EA_positive	1	34.0	31
45	66	EA_positive	5	48.0	31
45	66	EA_positive	10	57.0	31
45	66	EA_positive	20	58.0	31
45	66	EA_positive	1	34.0	32
45	66	EA_positive	5	48.0	32
45	66	EA_positive	10	57.0	32
45	66	EA_positive	20	58.0	32
46	56	EA_positive	1	24.0	1
46	56	EA_positive	5	38.0	1
46	56	EA_positive	10	43.0	1
46	56	EA_positive	20	47.0	1
46	56	EA_positive	1	24.0	2
46	56	EA_positive	5	38.0	2
46	56	EA_positive	10	43.0	2
46	56	EA_positive	20	47.0	2
46	56	EA_positive	1	24.0	3
46	56	EA_positive	5	39.0	3
46	56	EA_positive	10	42.0	3
46	56	EA_positive	20	46.0	3
46	56	EA_positive	1	24.0	4
46	56	EA_positive	5	38.0	4
46	56	EA_positive	10	43.0	4
46	56	EA_positive	20	46.0	4
46	56	EA_positive	1	24.0	5
46	56	EA_positive	5	39.0	5
46	56	EA_positive	10	42.0	5
46	56	EA_positive	20	46.0	5
46	56	EA_positive	1	24.0	6
46	56	EA_positive	5	38.0	6
46	56	EA_positive	10	42.0	6
46	56	EA_positive	20	46.0	6
46	56	EA_positive	1	23.0	7
46	56	EA_positive	5	38.0	7
46	56	EA_positive	10	42.0	7
46	56	EA_positive	20	46.0	7
46	56	EA_positive	1	24.0	8
46	56	EA_positive	5	38.0	8
46	56	EA_positive	10	42.0	8
46	56	EA_positive	20	46.0	8
46	56	EA_positive	1	24.0	9
46	56	EA_positive	5	38.0	9
46	56	EA_positive	10	41.0	9
46	56	EA_positive	20	46.0	9
46	56	EA_positive	1	24.0	10
46	56	EA_positive	5	38.0	10
46	56	EA_positive	10	42.0	10
46	56	EA_positive	20	46.0	10
46	56	EA_positive	1	24.0	11
46	56	EA_positive	5	39.0	11
46	56	EA_positive	10	42.0	11
46	56	EA_positive	20	46.0	11
46	56	EA_positive	1	24.0	12
46	56	EA_positive	5	39.0	12
46	56	EA_positive	10	42.0	12
46	56	EA_positive	20	46.0	12
46	56	EA_positive	1	24.0	13
46	56	EA_positive	5	39.0	13
46	56	EA_positive	10	43.0	13
46	56	EA_positive	20	46.0	13
46	56	EA_positive	1	24.0	14
46	56	EA_positive	5	39.0	14
46	56	EA_positive	10	44.0	14
46	56	EA_positive	20	46.0	14
46	56	EA_positive	1	24.0	15
46	56	EA_positive	5	39.0	15
46	56	EA_positive	10	43.0	15
46	56	EA_positive	20	46.0	15
46	56	EA_positive	1	24.0	16
46	56	EA_positive	5	38.0	16
46	56	EA_positive	10	43.0	16
46	56	EA_positive	20	46.0	16
46	56	EA_positive	1	24.0	17
46	56	EA_positive	5	38.0	17
46	56	EA_positive	10	43.0	17
46	56	EA_positive	20	46.0	17
46	56	EA_positive	1	24.0	18
46	56	EA_positive	5	38.0	18
46	56	EA_positive	10	43.0	18
46	56	EA_positive	20	46.0	18
46	56	EA_positive	1	24.0	19
46	56	EA_positive	5	38.0	19
46	56	EA_positive	10	43.0	19
46	56	EA_positive	20	46.0	19
46	56	EA_positive	1	24.0	20
46	56	EA_positive	5	38.0	20
46	56	EA_positive	10	43.0	20
46	56	EA_positive	20	46.0	20
46	56	EA_positive	1	24.0	21
46	56	EA_positive	5	38.0	21
46	56	EA_positive	10	43.0	21
46	56	EA_positive	20	46.0	21
46	56	EA_positive	1	24.0	22
46	56	EA_positive	5	38.0	22
46	56	EA_positive	10	43.0	22
46	56	EA_positive	20	46.0	22
46	56	EA_positive	1	24.0	23
46	56	EA_positive	5	38.0	23
46	56	EA_positive	10	44.0	23
46	56	EA_positive	20	46.0	23
46	56	EA_positive	1	24.0	24
46	56	EA_positive	5	38.0	24
46	56	EA_positive	10	43.0	24
46	56	EA_positive	20	46.0	24
46	56	EA_positive	1	24.0	25
46	56	EA_positive	5	38.0	25
46	56	EA_positive	10	43.0	25
46	56	EA_positive	20	46.0	25
46	56	EA_positive	1	24.0	26
46	56	EA_positive	5	38.0	26
46	56	EA_positive	10	43.0	26
46	56	EA_positive	20	46.0	26
46	56	EA_positive	1	24.0	27
46	56	EA_positive	5	38.0	27
46	56	EA_positive	10	43.0	27
46	56	EA_positive	20	46.0	27
46	56	EA_positive	1	24.0	28
46	56	EA_positive	5	38.0	28
46	56	EA_positive	10	44.0	28
46	56	EA_positive	20	46.0	28
46	56	EA_positive	1	24.0	29
46	56	EA_positive	5	38.0	29
46	56	EA_positive	10	44.0	29
46	56	EA_positive	20	46.0	29
46	56	EA_positive	1	24.0	30
46	56	EA_positive	5	38.0	30
46	56	EA_positive	10	44.0	30
46	56	EA_positive	20	46.0	30
46	56	EA_positive	1	24.0	31
46	56	EA_positive	5	38.0	31
46	56	EA_positive	10	44.0	31
46	56	EA_positive	20	46.0	31
46	56	EA_positive	1	24.0	32
46	56	EA_positive	5	38.0	32
46	56	EA_positive	10	43.0	32
46	56	EA_positive	20	46.0	32
47	41	positive	1	20.0	1
47	41	positive	5	32.0	1
47	41	positive	10	36.0	1
47	41	positive	20	38.0	1
47	41	positive	1	19.0	2
47	41	positive	5	31.0	2
47	41	positive	10	36.0	2
47	41	positive	20	39.0	2
47	41	positive	1	19.0	3
47	41	positive	5	31.0	3
47	41	positive	10	36.0	3
47	41	positive	20	39.0	3
47	41	positive	1	20.0	4
47	41	positive	5	31.0	4
47	41	positive	10	36.0	4
47	41	positive	20	39.0	4
47	41	positive	1	21.0	5
47	41	positive	5	31.0	5
47	41	positive	10	36.0	5
47	41	positive	20	39.0	5
47	41	positive	1	21.0	6
47	41	positive	5	31.0	6
47	41	positive	10	36.0	6
47	41	positive	20	39.0	6
47	41	positive	1	21.0	7
47	41	positive	5	31.0	7
47	41	positive	10	36.0	7
47	41	positive	20	39.0	7
47	41	positive	1	21.0	8
47	41	positive	5	31.0	8
47	41	positive	10	36.0	8
47	41	positive	20	39.0	8
47	41	positive	1	21.0	9
47	41	positive	5	31.0	9
47	41	positive	10	36.0	9
47	41	positive	20	39.0	9
47	41	positive	1	21.0	10
47	41	positive	5	31.0	10
47	41	positive	10	36.0	10
47	41	positive	20	39.0	10
47	41	positive	1	21.0	11
47	41	positive	5	31.0	11
47	41	positive	10	36.0	11
47	41	positive	20	39.0	11
47	41	positive	1	21.0	12
47	41	positive	5	32.0	12
47	41	positive	10	36.0	12
47	41	positive	20	39.0	12
47	41	positive	1	21.0	13
47	41	positive	5	32.0	13
47	41	positive	10	36.0	13
47	41	positive	20	39.0	13
47	41	positive	1	21.0	14
47	41	positive	5	32.0	14
47	41	positive	10	36.0	14
47	41	positive	20	39.0	14
47	41	positive	1	21.0	15
47	41	positive	5	32.0	15
47	41	positive	10	36.0	15
47	41	positive	20	39.0	15
47	41	positive	1	21.0	16
47	41	positive	5	32.0	16
47	41	positive	10	36.0	16
47	41	positive	20	39.0	16
47	41	positive	1	21.0	17
47	41	positive	5	32.0	17
47	41	positive	10	36.0	17
47	41	positive	20	39.0	17
47	41	positive	1	21.0	18
47	41	positive	5	32.0	18
47	41	positive	10	36.0	18
47	41	positive	20	38.0	18
47	41	positive	1	21.0	19
47	41	positive	5	32.0	19
47	41	positive	10	36.0	19
47	41	positive	20	38.0	19
47	41	positive	1	21.0	20
47	41	positive	5	32.0	20
47	41	positive	10	36.0	20
47	41	positive	20	39.0	20
47	41	positive	1	21.0	21
47	41	positive	5	32.0	21
47	41	positive	10	36.0	21
47	41	positive	20	39.0	21
47	41	positive	1	21.0	22
47	41	positive	5	32.0	22
47	41	positive	10	36.0	22
47	41	positive	20	39.0	22
47	41	positive	1	21.0	23
47	41	positive	5	32.0	23
47	41	positive	10	36.0	23
47	41	positive	20	39.0	23
47	41	positive	1	21.0	24
47	41	positive	5	32.0	24
47	41	positive	10	36.0	24
47	41	positive	20	39.0	24
47	41	positive	1	21.0	25
47	41	positive	5	32.0	25
47	41	positive	10	36.0	25
47	41	positive	20	39.0	25
47	41	positive	1	21.0	26
47	41	positive	5	32.0	26
47	41	positive	10	36.0	26
47	41	positive	20	39.0	26
47	41	positive	1	21.0	27
47	41	positive	5	32.0	27
47	41	positive	10	36.0	27
47	41	positive	20	39.0	27
47	41	positive	1	21.0	28
47	41	positive	5	32.0	28
47	41	positive	10	36.0	28
47	41	positive	20	39.0	28
47	41	positive	1	21.0	29
47	41	positive	5	32.0	29
47	41	positive	10	36.0	29
47	41	positive	20	39.0	29
47	41	positive	1	21.0	30
47	41	positive	5	32.0	30
47	41	positive	10	36.0	30
47	41	positive	20	39.0	30
47	41	positive	1	21.0	31
47	41	positive	5	32.0	31
47	41	positive	10	36.0	31
47	41	positive	20	39.0	31
47	41	positive	1	21.0	32
47	41	positive	5	32.0	32
47	41	positive	10	36.0	32
47	41	positive	20	39.0	32
